SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,playoffsBool,GP,WINS,LOSSES,WIN_PCT,PO_WINS,PO_LOSSES,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
1996,1610612759,San Antonio,Spurs,West,12-40,13,0,82,20,62,0.244,0,0,34.5,77.9,0.442,4.6,14.4,0.32,16.9,23.5,0.719,13.4,26.0,39.4,20.3,21.5,7.9,15.2,5.3,90.5
1996,1610612751,New Jersey,Nets,East,16-38,13,0,82,26,56,0.317,0,0,36.5,86.5,0.422,5.9,16.7,0.353,18.3,24.8,0.74,17.2,29.0,46.2,21.0,22.7,8.3,15.7,5.9,97.2
1996,1610612755,Philadelphia,76ers,East,14-40,14,0,82,22,60,0.268,0,0,36.6,83.5,0.438,5.3,16.5,0.319,21.7,29.9,0.725,15.5,28.7,44.2,20.7,21.1,8.3,17.5,4.8,100.2
1996,1610612763,Vancouver,Grizzlies,West,9-43,14,0,82,14,68,0.171,0,0,34.4,78.7,0.437,5.4,15.5,0.349,15.0,21.1,0.709,12.5,26.3,38.8,22.7,21.4,8.0,15.9,5.7,89.2
1996,1610612738,Boston,Celtics,East,8-46,15,0,82,15,67,0.183,0,0,37.4,85.0,0.44,5.7,16.2,0.351,20.1,26.8,0.75,13.4,26.7,40.0,21.9,23.4,9.9,16.4,3.8,100.6
1997,1610612762,Utah,Jazz,West,38-14,1,1,82,62,20,0.756,13,7,36.5,74.5,0.49,3.0,8.2,0.372,24.9,32.2,0.773,11.7,29.3,41.1,25.2,23.9,7.9,15.4,5.0,101.0
1997,1610612741,Chicago,Bulls,East,42-12,1,1,82,62,20,0.756,15,6,37.4,82.9,0.451,3.8,11.7,0.323,18.2,24.5,0.743,15.2,29.7,44.9,23.8,20.6,8.5,14.4,4.3,96.7
1997,1610612760,Seattle,SuperSonics,West,39-13,2,1,82,61,21,0.744,4,6,37.2,78.8,0.473,7.6,19.1,0.396,18.5,25.7,0.721,11.4,27.1,38.5,24.2,22.1,9.8,14.0,4.6,100.6
1997,1610612748,Miami,Heat,East,36-18,2,1,82,55,27,0.671,2,3,34.8,77.2,0.45,6.7,18.8,0.355,18.8,25.4,0.739,12.5,29.5,42.0,21.4,24.2,8.1,15.0,5.2,95.0
1997,1610612747,Los Angeles,Lakers,West,42-10,2,1,82,61,21,0.744,7,6,38.4,79.7,0.481,6.1,17.3,0.351,22.7,33.5,0.679,13.2,30.1,43.3,24.5,22.7,9.0,15.3,6.8,105.5
1997,1610612754,Indiana,Pacers,East,41-13,3,1,82,58,24,0.707,10,6,35.6,75.9,0.469,4.9,12.5,0.39,19.9,26.0,0.764,10.7,28.6,39.3,23.0,22.7,7.9,14.2,4.5,96.0
1997,1610612766,Charlotte,Hornets,East,31-23,4,1,82,51,31,0.622,4,5,36.2,77.4,0.468,4.2,11.0,0.383,20.0,26.7,0.751,12.0,28.5,40.6,23.7,21.4,8.4,15.2,3.8,96.6
1997,1610612759,San Antonio,Spurs,West,33-19,4,1,82,56,26,0.683,4,5,35.3,75.5,0.468,3.7,10.5,0.35,18.2,26.4,0.688,12.0,32.2,44.2,22.4,21.1,6.3,16.1,6.9,92.5
1997,1610612756,Phoenix,Suns,West,37-15,4,1,82,56,26,0.683,1,3,38.3,81.8,0.468,5.3,14.8,0.356,17.8,23.8,0.749,12.1,29.9,42.0,25.9,21.5,9.2,15.1,5.2,99.6
1997,1610612737,Atlanta,Hawks,East,34-20,5,1,82,50,32,0.61,1,3,35.2,77.5,0.455,4.1,12.4,0.332,21.3,28.2,0.756,13.5,29.5,43.0,19.1,20.4,8.0,14.8,6.0,95.9
1997,1610612739,Cleveland,Cavaliers,East,28-26,6,1,82,47,35,0.573,1,3,34.4,75.7,0.454,3.6,9.8,0.372,20.2,26.7,0.756,11.6,28.4,40.1,23.1,23.6,9.9,17.3,5.1,92.5
1997,1610612757,Portland,Trail Blazers,West,33-19,6,1,82,46,36,0.561,1,3,35.2,78.0,0.451,4.0,12.8,0.309,20.0,27.1,0.737,13.2,30.8,44.0,21.5,22.7,7.1,16.9,5.7,94.3
1997,1610612750,Minnesota,Timberwolves,West,30-22,7,1,82,45,37,0.549,2,3,38.5,83.5,0.461,3.7,10.6,0.347,20.4,27.5,0.743,13.0,29.6,42.6,25.2,23.0,7.8,13.9,5.2,101.1
1997,1610612751,New Jersey,Nets,East,27-27,7,1,82,43,39,0.524,0,3,37.3,84.5,0.441,3.8,11.4,0.331,21.3,28.7,0.744,16.4,26.1,42.5,20.5,23.4,9.5,14.4,3.8,99.6
1997,1610612752,New York,Knicks,East,27-27,7,1,82,43,39,0.524,4,6,34.9,78.2,0.447,4.7,13.9,0.335,17.1,22.1,0.772,11.9,29.7,41.6,21.8,23.7,7.7,15.2,3.4,91.6
1997,1610612745,Houston,Rockets,West,29-23,8,1,82,41,41,0.5,2,3,35.9,79.4,0.452,7.0,20.4,0.343,19.9,25.9,0.771,12.0,28.7,40.7,21.9,20.2,8.4,15.8,3.6,98.8
1997,1610612764,Washington,Wizards,East,24-30,9,0,82,42,40,0.512,0,0,37.6,83.1,0.452,3.9,11.5,0.339,18.2,26.3,0.691,13.7,28.5,42.2,23.2,22.4,8.4,14.1,4.6,97.2
1997,1610612758,Sacramento,Kings,West,18-34,9,0,82,27,55,0.329,0,0,36.1,81.5,0.442,3.5,9.8,0.351,17.6,25.6,0.687,13.3,28.1,41.4,22.4,22.1,7.3,15.5,5.1,93.1
1997,1610612742,Dallas,Mavericks,West,13-39,10,0,82,20,62,0.244,0,0,35.1,82.4,0.427,5.1,14.4,0.357,16.0,21.2,0.753,12.3,27.8,40.1,18.7,20.0,7.9,14.4,5.7,91.4
1997,1610612753,Orlando,Magic,East,24-30,10,0,82,41,41,0.5,0,0,33.8,78.7,0.429,3.6,11.1,0.323,18.9,26.1,0.726,14.4,26.9,41.2,20.7,19.7,7.9,15.3,5.4,90.1
1997,1610612744,Golden State,Warriors,West,15-37,11,0,82,19,63,0.232,0,0,34.7,83.9,0.413,2.3,8.5,0.272,16.6,23.3,0.71,15.7,30.2,45.9,20.8,22.7,7.6,16.7,5.5,88.3
1997,1610612763,Vancouver,Grizzlies,West,14-38,11,0,82,19,63,0.232,0,0,36.7,80.1,0.458,4.0,11.0,0.362,19.3,26.2,0.739,13.2,28.2,41.4,23.9,22.1,7.5,17.1,4.3,96.6
1997,1610612765,Detroit,Pistons,East,25-29,11,0,82,37,45,0.451,0,0,34.9,77.7,0.449,3.6,11.4,0.312,20.8,27.9,0.745,12.7,28.5,41.2,19.5,22.0,8.3,14.6,4.2,94.2
1997,1610612749,Milwaukee,Bucks,East,20-34,12,0,82,36,46,0.439,0,0,35.6,78.0,0.456,3.0,8.6,0.354,20.3,26.4,0.767,12.6,27.3,39.9,20.1,23.4,8.9,16.9,4.4,94.5
1997,1610612738,Boston,Celtics,East,23-31,12,0,82,36,46,0.439,0,0,36.7,84.6,0.434,5.1,15.2,0.332,17.4,24.0,0.726,14.6,24.9,39.5,22.1,26.9,12.0,16.2,4.5,95.9
1997,1610612746,Los Angeles,Clippers,West,14-38,13,0,82,17,65,0.207,0,0,35.7,81.6,0.438,6.4,17.9,0.358,18.0,25.0,0.723,12.7,27.8,40.4,18.7,22.3,7.6,16.1,5.6,95.9
1997,1610612743,Denver,Nuggets,West,9-43,14,0,82,11,71,0.134,0,0,32.6,78.2,0.417,3.5,10.9,0.323,20.2,26.2,0.772,12.7,26.3,39.0,18.9,23.6,8.1,16.0,4.8,89.0
1997,1610612755,Philadelphia,76ers,East,16-38,14,0,82,31,51,0.378,0,0,34.6,78.2,0.443,3.0,9.9,0.3,21.1,28.7,0.737,13.7,28.0,41.7,21.1,22.9,8.9,16.5,6.0,93.3
1997,1610612761,Toronto,Raptors,East,7-47,15,0,82,16,66,0.195,0,0,36.2,83.1,0.435,4.5,13.2,0.343,18.0,25.1,0.718,14.5,26.2,40.7,21.3,22.6,9.4,16.7,8.1,94.9
1998,1610612762,Utah,Jazz,West,33-11,1,1,50,37,13,0.74,5,6,33.7,72.4,0.465,2.8,7.8,0.361,23.2,30.2,0.767,11.1,30.2,41.3,24.1,22.7,8.0,16.3,5.5,93.3
1998,1610612759,San Antonio,Spurs,West,33-11,1,1,50,37,13,0.74,15,2,34.8,76.2,0.456,3.4,10.4,0.33,19.8,28.3,0.698,12.3,31.7,44.0,22.0,20.2,8.4,15.2,7.0,92.8
1998,1610612748,Miami,Heat,East,30-15,1,1,50,33,17,0.66,2,3,32.3,71.3,0.453,5.8,16.1,0.359,18.6,25.2,0.735,10.1,30.2,40.3,20.4,20.7,6.5,14.9,6.1,89.0
1998,1610612754,Indiana,Pacers,East,30-15,1,1,50,33,17,0.66,9,4,34.6,77.3,0.448,5.9,16.0,0.368,19.5,24.6,0.796,11.5,29.0,40.5,20.1,21.6,6.3,13.0,4.5,94.7
1998,1610612753,Orlando,Magic,East,30-14,1,1,50,33,17,0.66,1,3,33.7,78.9,0.428,4.5,13.5,0.33,17.5,25.0,0.7,13.8,28.9,42.7,21.3,18.7,9.9,16.4,4.3,89.5
1998,1610612757,Portland,Trail Blazers,West,30-14,3,1,50,35,15,0.7,7,6,34.9,79.1,0.442,4.9,13.5,0.364,20.0,27.0,0.743,12.9,31.4,44.3,21.5,22.5,8.2,15.4,5.8,94.8
1998,1610612737,Atlanta,Hawks,East,27-18,4,1,50,31,19,0.62,3,6,30.8,75.2,0.409,3.9,12.9,0.306,20.8,28.4,0.731,13.5,30.0,43.5,15.6,19.7,6.9,14.9,5.2,86.3
1998,1610612745,Houston,Rockets,West,28-16,4,1,50,31,19,0.62,1,3,35.1,76.0,0.462,6.7,18.3,0.368,17.3,23.7,0.729,10.7,30.8,41.5,21.2,19.2,7.7,16.2,5.2,94.2
1998,1610612747,Los Angeles,Lakers,West,28-16,4,1,50,31,19,0.62,3,5,36.8,78.7,0.468,4.8,13.7,0.352,20.5,30.1,0.683,12.4,29.6,42.0,21.9,24.6,7.8,15.1,5.7,99.0
1998,1610612765,Detroit,Pistons,East,25-19,5,1,50,29,21,0.58,2,3,33.2,74.3,0.447,5.0,13.6,0.365,19.0,25.7,0.74,12.1,28.2,40.3,20.2,22.8,8.9,15.8,4.2,90.4
1998,1610612758,Sacramento,Kings,West,23-21,6,1,50,27,23,0.54,2,3,38.4,86.1,0.445,5.8,18.9,0.308,17.7,25.9,0.683,14.1,31.5,45.6,22.6,20.3,8.9,16.8,4.6,100.2
1998,1610612756,Phoenix,Suns,West,26-18,6,1,50,27,23,0.54,0,3,35.9,80.1,0.449,5.2,14.0,0.372,18.5,24.3,0.76,12.0,28.4,40.3,25.0,20.4,8.9,13.6,4.0,95.6
1998,1610612749,Milwaukee,Bucks,East,25-20,6,1,50,28,22,0.56,0,3,35.1,76.4,0.459,4.6,12.4,0.373,16.9,23.1,0.733,11.4,27.4,38.8,20.6,22.8,8.8,14.4,4.0,91.7
1998,1610612755,Philadelphia,76ers,East,25-19,6,1,50,28,22,0.56,3,5,33.1,77.7,0.426,2.0,7.4,0.264,21.5,29.7,0.722,14.6,28.6,43.1,18.7,23.0,10.8,16.4,5.4,89.7
1998,1610612760,Seattle,SuperSonics,West,23-21,8,1,50,25,25,0.5,0,0,35.1,79.5,0.442,6.2,18.0,0.344,18.4,27.1,0.681,13.5,28.4,42.0,21.7,20.9,7.9,15.3,4.0,94.9
1998,1610612752,New York,Knicks,East,24-21,8,1,50,27,23,0.54,12,8,32.2,74.1,0.435,4.2,11.8,0.353,17.8,24.4,0.732,11.0,30.2,41.2,19.3,22.8,7.9,16.1,5.2,86.4
1998,1610612750,Minnesota,Timberwolves,West,22-22,8,1,50,25,25,0.5,1,3,36.8,86.5,0.425,2.4,8.2,0.298,17.0,22.9,0.743,15.1,27.8,42.9,24.4,23.7,8.5,12.8,5.4,92.9
1998,1610612766,Charlotte,Hornets,East,23-21,9,0,50,26,24,0.52,0,0,33.4,74.4,0.449,5.4,14.7,0.365,20.7,27.7,0.747,9.6,29.9,39.5,22.2,22.0,8.9,15.9,4.9,92.9
1998,1610612744,Golden State,Warriors,West,18-26,10,0,50,21,29,0.42,0,0,34.6,83.5,0.415,3.2,11.3,0.287,15.9,23.5,0.676,16.3,31.2,47.5,20.7,25.4,8.3,15.4,4.4,88.3
1998,1610612761,Toronto,Raptors,East,19-26,10,0,50,23,27,0.46,0,0,33.2,78.8,0.421,4.5,13.2,0.341,20.2,26.6,0.76,14.2,28.9,43.2,20.7,22.8,8.8,16.0,6.4,91.1
1998,1610612742,Dallas,Mavericks,West,16-28,11,0,50,19,31,0.38,0,0,35.0,80.7,0.434,4.0,11.9,0.339,17.6,24.2,0.728,12.9,29.6,42.5,18.4,21.3,7.0,13.8,5.8,91.6
1998,1610612739,Cleveland,Cavaliers,East,18-26,11,0,50,22,28,0.44,0,0,31.2,71.2,0.439,3.6,10.7,0.341,20.3,27.1,0.749,9.4,26.3,35.8,21.9,24.2,9.0,15.7,4.1,86.4
1998,1610612743,Denver,Nuggets,West,12-32,12,0,50,14,36,0.28,0,0,33.6,79.8,0.421,6.0,18.4,0.328,20.2,26.5,0.762,12.9,27.8,40.8,19.4,22.9,7.5,14.8,5.5,93.5
1998,1610612738,Boston,Celtics,East,16-28,12,0,50,19,31,0.38,0,0,36.3,83.3,0.436,5.5,15.2,0.36,14.9,21.5,0.692,13.6,29.2,42.8,21.5,23.9,9.1,16.1,5.1,93.0
1998,1610612746,Los Angeles,Clippers,West,8-36,13,0,50,9,41,0.18,0,0,34.2,80.1,0.427,4.3,13.4,0.32,17.7,24.5,0.721,13.3,25.9,39.2,16.4,24.5,8.5,15.9,4.7,90.4
1998,1610612764,Washington,Wizards,East,16-28,13,0,50,18,32,0.36,0,0,35.4,79.4,0.445,3.6,11.6,0.309,16.9,24.0,0.705,11.9,28.1,40.0,21.3,23.0,7.9,14.7,3.9,91.2
1998,1610612751,New Jersey,Nets,East,14-30,14,0,50,16,34,0.32,0,0,33.8,83.2,0.406,4.5,13.6,0.331,19.2,25.0,0.769,14.3,28.7,43.0,18.5,22.7,9.8,15.0,5.5,91.4
1998,1610612763,Vancouver,Grizzlies,West,8-36,14,0,50,8,42,0.16,0,0,32.9,76.8,0.428,3.0,9.1,0.327,20.2,28.2,0.717,13.0,27.2,40.2,19.3,22.5,8.4,17.0,4.0,88.9
1998,1610612741,Chicago,Bulls,East,11-33,15,0,50,13,37,0.26,0,0,30.8,76.7,0.401,3.5,12.2,0.289,16.8,23.7,0.709,11.5,27.9,39.3,20.3,22.2,8.7,15.5,3.4,81.9
1999,1610612754,Indiana,Pacers,East,36-18,1,1,82,56,26,0.683,13,10,37.2,81.0,0.459,7.1,18.1,0.392,19.9,24.5,0.811,10.3,31.9,42.1,22.6,21.8,6.8,14.1,5.1,101.3
1999,1610612747,Los Angeles,Lakers,West,40-12,1,1,82,67,15,0.817,15,8,38.3,83.4,0.459,4.2,12.8,0.329,20.1,28.9,0.696,13.6,33.4,47.0,23.4,22.5,7.5,13.9,6.5,100.8
1999,1610612762,Utah,Jazz,West,33-19,2,1,82,55,27,0.671,4,6,36.1,77.8,0.464,4.0,10.4,0.385,20.3,26.2,0.773,11.4,29.6,41.0,24.9,24.5,7.7,14.9,5.4,96.5
1999,1610612748,Miami,Heat,East,34-20,2,1,82,52,30,0.634,6,4,36.3,78.8,0.46,5.4,14.7,0.371,16.4,22.3,0.736,11.2,31.9,43.2,23.5,23.7,7.1,15.0,6.4,94.4
1999,1610612757,Portland,Trail Blazers,West,38-14,3,1,82,59,23,0.72,10,6,36.8,78.4,0.47,5.0,13.8,0.361,18.8,24.7,0.76,11.8,31.2,43.0,23.5,22.7,7.7,15.2,4.8,97.5
1999,1610612752,New York,Knicks,East,32-22,3,1,82,50,32,0.61,9,7,35.3,77.7,0.455,4.3,11.4,0.375,17.2,22.0,0.781,9.8,30.7,40.5,19.4,24.2,6.3,14.6,4.3,92.1
1999,1610612766,Charlotte,Hornets,East,36-18,4,1,82,49,33,0.598,1,3,35.8,79.7,0.449,4.1,12.2,0.339,22.7,30.0,0.758,10.8,32.1,42.9,24.7,20.4,8.9,14.7,5.9,98.4
1999,1610612759,San Antonio,Spurs,West,33-19,4,1,82,53,29,0.646,1,3,36.0,78.0,0.462,4.0,10.8,0.374,20.1,27.0,0.746,11.3,32.5,43.8,22.2,20.9,7.5,15.0,6.7,96.2
1999,1610612756,Phoenix,Suns,West,30-22,4,1,82,53,29,0.646,4,5,37.7,82.6,0.457,5.6,15.2,0.368,17.9,23.6,0.759,12.5,31.2,43.7,25.6,24.1,9.1,16.7,5.3,98.9
1999,1610612755,Philadelphia,76ers,East,36-18,4,1,82,49,33,0.598,5,5,36.5,82.6,0.442,2.5,7.8,0.323,19.2,27.1,0.708,14.0,30.1,44.1,22.2,23.6,9.6,15.7,4.7,94.8
1999,1610612750,Minnesota,Timberwolves,West,32-20,6,1,82,50,32,0.61,1,3,39.3,84.3,0.467,3.0,8.7,0.346,16.8,21.6,0.78,12.4,30.1,42.5,26.9,23.3,7.6,13.9,5.4,98.5
1999,1610612761,Toronto,Raptors,East,29-25,6,1,82,45,37,0.549,0,3,36.3,83.9,0.433,5.2,14.3,0.363,19.3,25.2,0.765,13.4,29.9,43.3,23.7,24.3,8.1,13.9,6.6,97.2
1999,1610612749,Milwaukee,Bucks,East,28-26,7,1,82,42,40,0.512,2,3,38.7,83.3,0.465,4.8,13.0,0.369,19.0,24.2,0.786,12.4,28.9,41.3,22.6,24.6,8.2,15.0,4.6,101.2
1999,1610612765,Detroit,Pistons,East,30-24,7,1,82,42,40,0.512,0,3,37.1,80.9,0.459,5.4,14.9,0.359,23.9,30.6,0.781,11.2,30.0,41.2,20.8,24.5,8.1,15.7,3.3,103.5
1999,1610612760,Seattle,SuperSonics,West,31-21,7,1,82,45,37,0.549,2,3,37.9,84.7,0.447,6.7,19.6,0.339,16.6,23.9,0.695,12.7,30.3,43.0,22.9,21.7,8.0,14.0,4.2,99.1
1999,1610612758,Sacramento,Kings,West,25-27,8,1,82,44,38,0.537,2,3,40.0,88.9,0.45,6.5,20.2,0.322,18.5,24.6,0.754,12.9,32.1,45.0,23.8,21.1,9.6,16.2,4.6,105.0
1999,1610612753,Orlando,Magic,East,27-27,9,0,82,41,41,0.5,0,0,38.6,85.5,0.452,3.6,10.6,0.338,19.2,26.1,0.735,14.0,31.0,44.9,20.8,24.0,9.1,17.6,5.7,100.1
1999,1610612742,Dallas,Mavericks,West,28-24,9,0,82,40,42,0.488,0,0,39.0,85.9,0.453,6.3,16.2,0.391,17.2,21.4,0.804,11.4,29.8,41.2,22.1,21.6,7.2,13.7,5.1,101.4
1999,1610612743,Denver,Nuggets,West,22-30,10,0,82,35,47,0.427,0,0,37.3,84.3,0.442,5.7,17.0,0.336,18.7,25.8,0.724,13.1,31.6,44.7,23.3,23.9,6.8,15.6,7.5,99.0
1999,1610612738,Boston,Celtics,East,24-30,10,0,82,35,47,0.427,0,0,37.2,83.9,0.444,5.1,15.4,0.331,19.8,26.5,0.745,13.5,29.5,43.0,21.2,27.1,9.7,15.4,3.5,99.3
1999,1610612745,Houston,Rockets,West,23-29,11,0,82,34,48,0.415,0,0,36.6,81.3,0.45,7.1,19.8,0.358,19.2,26.2,0.733,12.3,31.5,43.8,21.6,20.3,7.5,17.4,5.3,99.5
1999,1610612739,Cleveland,Cavaliers,East,20-34,11,0,82,32,50,0.39,0,0,36.3,82.1,0.442,4.2,11.2,0.373,20.2,26.9,0.75,12.3,30.5,42.8,23.7,27.1,8.7,17.4,4.4,97.0
1999,1610612751,New Jersey,Nets,East,21-33,12,0,82,31,51,0.378,0,0,36.3,83.9,0.433,5.8,16.8,0.347,19.5,24.9,0.784,12.7,28.2,40.9,20.6,23.3,8.8,13.6,4.8,98.0
1999,1610612763,Vancouver,Grizzlies,West,12-40,12,0,82,22,60,0.268,0,0,35.3,78.5,0.449,4.0,11.0,0.361,19.4,25.1,0.774,12.3,28.3,40.6,20.7,22.9,7.4,16.8,4.2,93.9
1999,1610612764,Washington,Wizards,East,19-35,13,0,82,29,53,0.354,0,0,36.7,81.5,0.451,4.1,10.9,0.376,19.1,25.7,0.743,13.0,29.7,42.7,21.6,26.2,7.2,16.1,4.7,96.6
1999,1610612744,Golden State,Warriors,West,9-43,13,0,82,19,63,0.232,0,0,36.5,87.1,0.42,4.2,13.0,0.323,18.3,26.2,0.697,15.9,29.7,45.6,22.6,24.9,8.9,15.9,4.3,95.5
1999,1610612737,Atlanta,Hawks,East,20-34,14,0,82,28,54,0.341,0,0,36.6,83.0,0.441,3.1,9.9,0.317,18.0,24.2,0.743,14.0,31.3,45.3,18.9,21.0,6.1,15.4,5.6,94.3
1999,1610612746,Los Angeles,Clippers,West,8-44,14,0,82,15,67,0.183,0,0,35.1,82.4,0.426,5.2,15.5,0.339,16.6,22.3,0.746,11.6,29.0,40.6,18.0,22.2,7.0,16.2,6.0,92.0
1999,1610612741,Chicago,Bulls,East,13-41,15,0,82,17,65,0.207,0,0,31.3,75.4,0.415,4.1,12.6,0.329,18.1,25.5,0.709,12.6,28.3,40.9,20.1,23.3,7.9,19.0,4.7,84.8
2000,1610612759,San Antonio,Spurs,West,39-13,1,1,82,58,24,0.707,7,6,35.2,76.4,0.461,5.4,13.3,0.407,20.4,28.5,0.715,11.0,33.1,44.1,21.7,18.9,6.9,14.0,7.0,96.2
2000,1610612755,Philadelphia,76ers,East,40-14,1,1,82,56,26,0.683,12,11,35.4,79.1,0.447,3.2,9.8,0.326,20.7,27.8,0.745,13.1,31.7,44.8,20.6,20.4,8.4,15.8,5.0,94.7
2000,1610612747,Los Angeles,Lakers,West,34-18,2,1,82,56,26,0.683,15,1,37.9,81.5,0.465,5.4,15.5,0.344,19.4,28.5,0.683,13.2,31.5,44.7,23.0,22.8,6.9,14.4,6.0,100.6
2000,1610612749,Milwaukee,Bucks,East,38-16,2,1,82,52,30,0.634,10,8,38.0,82.9,0.458,6.9,18.1,0.379,18.0,22.9,0.787,11.9,30.5,42.4,22.5,23.5,8.2,13.7,4.7,100.7
2000,1610612758,Sacramento,Kings,West,35-17,3,1,82,55,27,0.671,3,5,38.2,85.0,0.449,5.8,16.5,0.354,19.5,25.3,0.771,12.0,33.0,45.0,22.6,19.5,9.7,14.9,5.3,101.7
2000,1610612748,Miami,Heat,East,34-20,3,1,82,50,32,0.61,0,3,32.9,76.3,0.43,5.8,16.9,0.345,17.4,22.9,0.759,9.9,29.7,39.6,19.9,21.0,7.7,13.7,3.7,88.9
2000,1610612762,Utah,Jazz,West,31-21,4,1,82,53,29,0.646,2,3,36.1,76.7,0.471,4.0,10.4,0.381,20.9,27.8,0.752,11.5,29.1,40.6,25.7,25.7,8.1,15.8,5.6,97.1
2000,1610612742,Dallas,Mavericks,West,30-22,4,1,82,53,29,0.646,4,6,37.6,81.9,0.459,6.3,16.5,0.381,18.9,23.8,0.794,10.1,31.4,41.5,21.2,23.3,7.5,13.9,6.0,100.5
2000,1610612752,New York,Knicks,East,32-22,4,1,82,48,34,0.585,2,3,33.6,75.6,0.444,4.8,13.6,0.351,16.8,21.1,0.796,9.4,30.8,40.2,18.5,22.7,6.6,14.5,4.2,88.7
2000,1610612761,Toronto,Raptors,East,36-18,5,1,82,47,35,0.573,6,6,37.2,85.0,0.437,5.2,14.2,0.369,18.1,24.2,0.747,13.6,30.8,44.5,24.4,21.3,7.3,13.2,6.3,97.6
2000,1610612766,Charlotte,Hornets,East,37-17,6,1,82,46,36,0.561,6,4,34.1,79.3,0.431,4.1,12.0,0.346,19.5,26.2,0.745,12.6,31.8,44.4,23.2,21.4,8.1,14.4,5.5,91.9
2000,1610612756,Phoenix,Suns,West,30-22,6,1,82,51,31,0.622,1,3,35.9,82.4,0.436,4.0,12.9,0.315,18.2,24.1,0.755,11.8,30.8,42.7,23.2,22.7,9.5,15.2,5.2,94.0
2000,1610612753,Orlando,Magic,East,30-24,7,1,82,43,39,0.524,1,3,36.7,83.8,0.438,6.0,16.4,0.364,18.0,25.2,0.714,13.0,29.9,42.9,22.0,25.3,8.2,15.2,5.9,97.5
2000,1610612757,Portland,Trail Blazers,West,26-26,7,1,82,50,32,0.61,0,3,36.6,78.3,0.468,4.5,12.9,0.349,17.6,23.2,0.762,11.7,30.3,42.0,23.9,21.3,8.2,15.3,5.1,95.4
2000,1610612750,Minnesota,Timberwolves,West,27-25,8,1,82,47,35,0.573,1,3,38.4,83.8,0.458,3.9,11.0,0.357,16.6,21.2,0.785,12.2,30.1,42.3,25.4,23.2,8.3,13.9,5.6,97.3
2000,1610612754,Indiana,Pacers,East,29-25,8,1,82,41,41,0.5,1,3,34.5,78.4,0.44,4.8,14.1,0.342,18.8,24.5,0.766,11.2,31.6,42.9,21.5,23.5,6.9,15.2,5.9,92.6
2000,1610612738,Boston,Celtics,East,24-30,9,0,82,36,46,0.439,0,0,33.8,79.1,0.428,7.2,19.9,0.363,19.8,26.7,0.74,10.9,28.9,39.8,20.8,23.8,9.4,15.7,4.1,94.6
2000,1610612745,Houston,Rockets,West,20-32,9,0,82,45,37,0.549,0,0,35.9,79.2,0.453,6.1,17.2,0.357,19.3,25.4,0.758,11.2,30.8,42.0,19.7,20.2,7.2,14.7,4.4,97.2
2000,1610612765,Detroit,Pistons,East,25-29,10,0,82,32,50,0.39,0,0,35.6,83.9,0.424,4.7,13.6,0.35,19.6,27.2,0.721,13.5,32.0,45.5,19.9,23.8,7.5,15.9,5.5,95.6
2000,1610612760,Seattle,SuperSonics,West,27-25,10,0,82,44,38,0.537,0,0,36.9,81.1,0.456,5.7,14.3,0.399,17.7,24.2,0.732,12.2,29.5,41.7,21.9,21.1,8.0,15.3,5.0,97.3
2000,1610612739,Cleveland,Cavaliers,East,22-32,11,0,82,30,52,0.366,0,0,35.2,79.7,0.442,2.7,8.0,0.334,19.0,24.9,0.765,12.4,29.8,42.1,20.8,23.2,7.8,16.5,5.3,92.2
2000,1610612743,Denver,Nuggets,West,27-25,11,0,82,40,42,0.488,0,0,36.3,83.9,0.433,6.2,17.6,0.355,17.7,24.0,0.737,12.7,31.5,44.2,24.0,22.2,6.7,13.9,6.6,96.6
2000,1610612746,Los Angeles,Clippers,West,18-34,12,0,82,31,51,0.378,0,0,35.3,78.9,0.448,4.4,13.0,0.339,17.4,25.1,0.693,11.7,31.2,42.9,19.3,21.6,6.0,15.8,6.3,92.5
2000,1610612751,New Jersey,Nets,East,16-38,12,0,82,26,56,0.317,0,0,33.9,79.9,0.425,4.4,13.2,0.333,19.9,26.2,0.759,11.1,28.5,39.6,19.5,24.2,7.9,14.7,5.0,92.1
2000,1610612763,Vancouver,Grizzlies,West,11-41,13,0,82,23,59,0.28,0,0,35.0,79.7,0.439,4.0,11.5,0.343,17.8,23.1,0.77,10.9,29.6,40.5,23.2,21.1,7.1,15.7,4.4,91.7
2000,1610612737,Atlanta,Hawks,East,16-38,13,0,82,25,57,0.305,0,0,35.1,81.3,0.431,4.1,11.4,0.357,16.8,22.1,0.759,12.5,30.4,42.9,19.0,22.7,7.7,16.7,4.7,91.0
2000,1610612744,Golden State,Warriors,West,9-43,14,0,82,17,65,0.207,0,0,35.8,87.5,0.409,3.4,11.8,0.293,17.4,24.7,0.706,16.4,29.1,45.5,21.8,21.1,9.0,15.9,5.0,92.5
2000,1610612764,Washington,Wizards,East,13-41,14,0,82,19,63,0.232,0,0,34.5,78.7,0.439,3.4,10.3,0.324,20.8,27.4,0.759,12.4,28.9,41.3,20.1,23.3,7.7,17.0,4.7,93.2
